customer_id,customer_name,city,region,segment,acquisition_channel,signup_date
CUST00360,Shreya Verma,Jaipur,North,Enterprise,Organic,2023-04-03
CUST00361,Rohan Das,Chennai,South,SMB,Email,2025-07-24
CUST00362,Sneha Mishra,Hyderabad,South,Consumer,Social,2024-10-14
CUST00363,Kavya Chopra,Hyderabad,South,Enterprise,Social,2024-11-19
CUST00364,Shreya Shah,Coimbatore,South,SMB,Partner,2024-09-05
CUST00365,Aarav Joshi,Ahmedabad,West,SMB,Partner,2023-08-13
CUST00366,Aishwarya Rao,Kolkata,East,Enterprise,Partner,2023-02-24
CUST00367,Pooja Gupta,Jaipur,North,Enterprise,Email,2024-04-11
CUST00368,Aishwarya Naidu,Chennai,South,Consumer,Email,2025-02-17
CUST00369,Vikram Patel,Hyderabad,South,Enterprise,Partner,2023-08-14
CUST00370,Aarav Pillai,Mumbai,West,SMB,Referral,2023-11-07
CUST00371,Karthik Kapoor,Kolkata,East,Enterprise,Email,2025-08-23
CUST00372,Rohan Mishra,Chennai,South,Consumer,Email,2024-10-27
CUST00373,Shreya Verma,Ahmedabad,West,SMB,Paid Search,2025-07-30
CUST00374,Priya Shah,Coimbatore,South,SMB,Partner,2024-06-25
CUST00375,Pooja Menon,Jaipur,North,Consumer,Social,2024-09-03
CUST00376,Sanjay Rao,Mumbai,West,Enterprise,Paid Search,2025-09-28
CUST00377,Pooja Joshi,Pune,West,Enterprise,Partner,2024-07-14
CUST00378,Arjun Bose,Delhi,North,Enterprise,Email,2025-02-16
CUST00379,Ananya Reddy,Kolkata,East,SMB,Organic,2024-08-12
CUST00380,Ananya Pillai,Bengaluru,South,Enterprise,Social,2025-09-08
CUST00381,Karthik Shah,Mumbai,West,SMB,Email,2024-07-10
CUST00382,Arjun Chopra,Hyderabad,South,Enterprise,Email,2024-05-05
CUST00383,Vivaan Mishra,Mumbai,West,Consumer,Partner,2024-04-21
CUST00384,Arjun Kapoor,Chennai,South,SMB,Partner,2025-08-25
CUST00385,Rohan Sharma,Bengaluru,South,Enterprise,Paid Search,2025-04-13
CUST00386,Pooja Menon,Ahmedabad,West,SMB,Social,2024-08-07
CUST00387,Aditya Bose,Chennai,South,Consumer,Email,2023-03-18
CUST00388,Divya Nair,Hyderabad,South,Consumer,Referral,2025-10-11
CUST00389,Sanjay Patel,Hyderabad,South,Consumer,Social,2023-08-08
CUST00390,Sanjay Pillai,Pune,West,Enterprise,Email,2025-10-08
CUST00391,Shreya Pillai,Hyderabad,South,SMB,Paid Search,2023-08-19
CUST00392,Rahul Pillai,Pune,West,Enterprise,Social,2024-01-17
CUST00393,Priya Rao,Chennai,South,Enterprise,Partner,2024-01-31
CUST00394,Sneha Verma,Hyderabad,South,SMB,Email,2024-11-02
CUST00395,Kavya Iyer,Bengaluru,South,Consumer,Paid Search,2025-09-04
CUST00396,Vikram Sharma,Pune,West,SMB,Referral,2024-04-27
CUST00397,Naveen Das,Ahmedabad,West,SMB,Email,2023-01-24
CUST00398,Ananya Singh,Delhi,North,Consumer,Partner,2023-08-31
CUST00399,Sanjay Nair,Ahmedabad,West,SMB,Partner,2025-10-26
CUST00400,Arjun Rao,Delhi,North,SMB,Email,2024-03-28
CUST00401,Rohan Naidu,Mumbai,West,Consumer,Referral,2025-02-04
CUST00402,Nisha Naidu,Kolkata,East,Enterprise,Partner,2024-03-23
CUST00403,Sneha Kumar,Mumbai,West,Enterprise,Referral,2025-01-10
CUST00404,Aishwarya Iyer,Bengaluru,South,Consumer,Email,2025-11-01
CUST00405,Aishwarya Shah,Mumbai,West,Consumer,Paid Search,2024-11-02
CUST00406,Meera Iyer,Coimbatore,South,Enterprise,Paid Search,2025-09-28
CUST00407,Shreya Pillai,Bengaluru,South,Consumer,Referral,2023-09-28
CUST00408,Divya Pillai,Coimbatore,South,Enterprise,Organic,2025-08-04
CUST00409,Aarav Verma,Delhi,North,SMB,Organic,2024-03-22
CUST00410,Aditya Patel,Jaipur,North,SMB,Social,2023-05-11
CUST00411,Vivaan Kumar,Coimbatore,South,SMB,Organic,2024-08-10
CUST00412,Rahul Reddy,Kolkata,East,Enterprise,Partner,2025-05-10
CUST00413,Kavya Pillai,Pune,West,SMB,Referral,2023-06-14
CUST00414,Rohan Joshi,Coimbatore,South,Consumer,Paid Search,2025-03-15
CUST00415,Rohan Singh,Coimbatore,South,Consumer,Organic,2024-09-03
CUST00416,Nisha Kapoor,Ahmedabad,West,Enterprise,Referral,2024-04-15
CUST00417,Meera Joshi,Mumbai,West,Consumer,Social,2024-01-22
CUST00418,Vivaan Kapoor,Bengaluru,South,Enterprise,Organic,2024-05-07
CUST00419,Aditya Iyer,Mumbai,West,Enterprise,Organic,2025-07-03
CUST00420,Vivaan Singh,Jaipur,North,Enterprise,Organic,2025-04-03
CUST00421,Vikram Shah,Ahmedabad,West,Consumer,Organic,2023-10-14
CUST00422,Sanjay Singh,Coimbatore,South,Enterprise,Email,2024-10-15
CUST00423,Sneha Das,Jaipur,North,Consumer,Social,2023-10-21
CUST00424,Vikram Kapoor,Coimbatore,South,SMB,Social,2023-05-05
CUST00425,Aishwarya Nair,Coimbatore,South,Enterprise,Partner,2025-05-24
CUST00426,Pooja Patel,Coimbatore,South,SMB,Partner,2025-02-19
CUST00427,Priya Kapoor,Coimbatore,South,SMB,Paid Search,2024-09-06
CUST00428,Rahul Shah,Kolkata,East,SMB,Paid Search,2024-04-06
CUST00429,Rohan Pillai,Delhi,North,Consumer,Email,2025-04-25
CUST00430,Nisha Mishra,Kolkata,East,Consumer,Referral,2024-05-12
CUST00431,Karthik Das,Delhi,North,Enterprise,Organic,2025-07-10
CUST00432,Aditya Shah,Pune,West,Enterprise,Paid Search,2023-04-16
CUST00433,Kavya Chopra,Delhi,North,Enterprise,Organic,2023-05-30
CUST00434,Aishwarya Shah,Mumbai,West,Consumer,Referral,2024-03-03
CUST00435,Sanjay Sharma,Pune,West,Consumer,Paid Search,2023-08-29
CUST00436,Vikram Chopra,Ahmedabad,West,Enterprise,Paid Search,2025-03-23
CUST00437,Nisha Das,Mumbai,West,SMB,Referral,2025-08-12
CUST00438,Ananya Rao,Coimbatore,South,SMB,Social,2025-11-16
CUST00439,Meera Iyer,Ahmedabad,West,Enterprise,Referral,2024-10-17
CUST00440,Ananya Das,Mumbai,West,SMB,Organic,2024-03-29
CUST00441,Aarav Gupta,Hyderabad,South,Enterprise,Email,2025-05-05
CUST00442,Rohan Menon,Delhi,North,SMB,Paid Search,2025-02-16
CUST00443,Vikram Naidu,Jaipur,North,Enterprise,Partner,2024-11-22
CUST00444,Pooja Naidu,Delhi,North,SMB,Paid Search,2024-12-22
CUST00445,Rohan Shah,Hyderabad,South,SMB,Paid Search,2023-05-01
CUST00446,Vivaan Kumar,Coimbatore,South,Enterprise,Organic,2023-01-14
CUST00447,Rohan Singh,Kolkata,East,Consumer,Partner,2023-11-06
CUST00448,Karthik Mishra,Chennai,South,SMB,Social,2023-05-04
CUST00449,Sneha Naidu,Jaipur,North,Enterprise,Referral,2023-02-02
CUST00450,Nisha Shah,Chennai,South,SMB,Organic,2023-02-04
CUST00451,Naveen Shah,Coimbatore,South,SMB,Organic,2025-10-25
CUST00452,Rahul Iyer,Kolkata,East,Consumer,Email,2023-11-01
CUST00453,Karthik Chopra,Mumbai,West,Enterprise,Social,2024-12-26
CUST00454,Kavya Kumar,Delhi,North,SMB,Referral,2025-07-29
CUST00455,Vikram Singh,Jaipur,North,SMB,Partner,2023-06-15
CUST00456,Aditya Verma,Chennai,South,SMB,Referral,2025-09-01
CUST00457,Aarav Nair,Chennai,South,Consumer,Referral,2025-06-07
CUST00458,Aishwarya Iyer,Pune,West,Enterprise,Organic,2024-04-15
CUST00459,Aishwarya Naidu,Mumbai,West,SMB,Organic,2023-06-02
CUST00460,Nisha Bose,Delhi,North,Enterprise,Organic,2024-01-03
CUST00461,Aarav Menon,Pune,West,Enterprise,Paid Search,2025-03-26
CUST00462,Sanjay Nair,Bengaluru,South,Enterprise,Paid Search,2025-03-07
CUST00463,Priya Verma,Coimbatore,South,Enterprise,Paid Search,2023-06-10
CUST00464,Ananya Patel,Coimbatore,South,Consumer,Referral,2024-04-20
CUST00465,Priya Chopra,Bengaluru,South,Enterprise,Email,2025-03-23
CUST00466,Aarav Gupta,Pune,West,SMB,Referral,2024-04-12
CUST00467,Nisha Verma,Pune,West,SMB,Paid Search,2025-02-17
CUST00468,Sneha Rao,Bengaluru,South,Consumer,Partner,2023-05-31
CUST00469,Naveen Reddy,Bengaluru,South,SMB,Partner,2023-11-12
CUST00470,Priya Joshi,Kolkata,East,Consumer,Organic,2023-01-11
CUST00471,Meera Joshi,Delhi,North,SMB,Organic,2023-09-29
CUST00472,Rahul Kapoor,Bengaluru,South,SMB,Email,2025-11-15
CUST00473,Arjun Sharma,Kolkata,East,Consumer,Social,2023-07-10
CUST00474,Sneha Das,Jaipur,North,SMB,Organic,2024-08-20
CUST00475,Kavya Kumar,Kolkata,East,Enterprise,Email,2024-05-12
CUST00476,Shreya Nair,Jaipur,North,Enterprise,Referral,2023-12-14
CUST00477,Naveen Rao,Hyderabad,South,SMB,Referral,2023-10-26
CUST00478,Rahul Kapoor,Bengaluru,South,SMB,Referral,2024-09-05
CUST00479,Aditya Joshi,Ahmedabad,West,SMB,Paid Search,2025-10-12
CUST00480,Sneha Menon,Jaipur,North,SMB,Organic,2023-10-05
CUST00481,Aarav Verma,Delhi,North,SMB,Email,2025-02-17
CUST00482,Meera Das,Pune,West,SMB,Partner,2023-10-06
CUST00483,Priya Chopra,Delhi,North,Enterprise,Paid Search,2025-09-08
CUST00484,Rahul Verma,Pune,West,SMB,Social,2025-10-02
CUST00485,Vikram Das,Jaipur,North,SMB,Social,2025-03-15
CUST00486,Arjun Bose,Pune,West,Consumer,Email,2024-01-04
CUST00487,Aarav Pillai,Coimbatore,South,Enterprise,Paid Search,2025-06-16
CUST00488,Aditya Kapoor,Delhi,North,Enterprise,Referral,2023-10-13
CUST00489,Vikram Gupta,Delhi,North,Enterprise,Paid Search,2025-05-16
CUST00490,Aditya Pillai,Kolkata,East,Enterprise,Referral,2025-03-31
CUST00491,Shreya Kapoor,Coimbatore,South,Enterprise,Organic,2025-01-06
CUST00492,Sneha Kumar,Coimbatore,South,Consumer,Paid Search,2024-12-28
CUST00493,Sneha Patel,Hyderabad,South,Enterprise,Partner,2025-03-29
CUST00494,Divya Iyer,Pune,West,Consumer,Organic,2024-06-13
CUST00495,Shreya Mishra,Mumbai,West,Enterprise,Email,2024-03-28
CUST00496,Ananya Verma,Ahmedabad,West,SMB,Partner,2025-10-21
CUST00497,Ananya Sharma,Hyderabad,South,SMB,Organic,2024-08-28
CUST00498,Aditya Iyer,Kolkata,East,Enterprise,Paid Search,2024-12-14
CUST00499,Priya Pillai,Delhi,North,Consumer,Email,2025-09-16
CUST00500,Pooja Iyer,Pune,West,SMB,Partner,2025-07-15
CUST00501,Aditya Rao,Pune,West,Consumer,Partner,2023-08-24
CUST00502,Priya Iyer,Chennai,South,Enterprise,Paid Search,2024-05-14
CUST00503,Rahul Shah,Coimbatore,South,Consumer,Social,2025-05-23
CUST00504,Vikram Verma,Ahmedabad,West,Enterprise,Paid Search,2024-01-17
CUST00505,Kavya Sharma,Kolkata,East,Enterprise,Email,2024-02-09
CUST00506,Aishwarya Kapoor,Ahmedabad,West,SMB,Organic,2024-03-15
CUST00507,Naveen Kumar,Mumbai,West,Enterprise,Organic,2024-01-18
CUST00508,Priya Menon,Pune,West,SMB,Organic,2024-06-21
CUST00509,Shreya Das,Ahmedabad,West,Enterprise,Referral,2025-03-14
CUST00510,Arjun Joshi,Jaipur,North,SMB,Referral,2023-12-20
CUST00511,Sneha Bose,Delhi,North,Consumer,Partner,2023-10-02
CUST00512,Arjun Singh,Pune,West,SMB,Organic,2024-01-10
CUST00513,Rohan Mishra,Pune,West,SMB,Referral,2023-10-10
CUST00514,Kavya Kapoor,Jaipur,North,Consumer,Referral,2023-12-21
CUST00515,Rahul Naidu,Coimbatore,South,SMB,Paid Search,2024-01-19
CUST00516,Meera Chopra,Pune,West,Consumer,Social,2023-01-20
CUST00517,Rohan Menon,Ahmedabad,West,SMB,Email,2025-11-01
CUST00518,Divya Naidu,Ahmedabad,West,SMB,Partner,2025-06-28
CUST00519,Rahul Kumar,Ahmedabad,West,Enterprise,Organic,2024-03-27
CUST00520,Vivaan Gupta,Delhi,North,Consumer,Email,2024-08-14
CUST00521,Meera Bose,Hyderabad,South,Enterprise,Referral,2025-11-12
CUST00522,Aishwarya Iyer,Bengaluru,South,SMB,Email,2025-01-21
CUST00523,Vivaan Pillai,Coimbatore,South,Enterprise,Paid Search,2025-05-20
CUST00524,Vikram Rao,Bengaluru,South,Consumer,Referral,2024-06-22
CUST00525,Aditya Pillai,Pune,West,Consumer,Paid Search,2024-03-05
CUST00526,Ananya Chopra,Jaipur,North,Enterprise,Referral,2023-12-06
CUST00527,Rohan Menon,Jaipur,North,Consumer,Organic,2024-12-19
CUST00528,Naveen Chopra,Coimbatore,South,Enterprise,Paid Search,2024-10-24
CUST00529,Sanjay Bose,Delhi,North,SMB,Email,2023-07-15
CUST00530,Divya Patel,Hyderabad,South,SMB,Partner,2023-09-17
CUST00531,Vikram Reddy,Hyderabad,South,Enterprise,Social,2024-05-21
CUST00532,Pooja Reddy,Kolkata,East,Enterprise,Partner,2024-07-04
CUST00533,Kavya Pillai,Kolkata,East,Consumer,Partner,2023-07-10
CUST00534,Shreya Gupta,Kolkata,East,Enterprise,Social,2025-07-20
CUST00535,Priya Bose,Ahmedabad,West,Consumer,Partner,2023-07-10
CUST00536,Ananya Kumar,Ahmedabad,West,Enterprise,Referral,2024-03-22
CUST00537,Karthik Naidu,Kolkata,East,SMB,Social,2024-08-03
CUST00538,Nisha Bose,Pune,West,Consumer,Email,2025-09-20
CUST00539,Vivaan Patel,Pune,West,Consumer,Partner,2025-07-30
CUST00540,Arjun Nair,Chennai,South,SMB,Referral,2023-01-02
CUST00541,Karthik Reddy,Kolkata,East,Enterprise,Social,2023-11-22
CUST00542,Aditya Joshi,Delhi,North,SMB,Organic,2025-01-31
CUST00543,Vivaan Verma,Hyderabad,South,Enterprise,Social,2024-04-24
CUST00544,Aditya Iyer,Kolkata,East,Consumer,Paid Search,2025-09-03
CUST00545,Rohan Bose,Bengaluru,South,Consumer,Email,2025-06-30
CUST00546,Aarav Das,Chennai,South,Consumer,Referral,2023-09-28
CUST00547,Aditya Singh,Ahmedabad,West,SMB,Organic,2023-07-29
CUST00548,Priya Joshi,Bengaluru,South,SMB,Paid Search,2025-02-22
CUST00549,Rohan Kumar,Hyderabad,South,Enterprise,Email,2023-01-18
CUST00550,Rahul Pillai,Jaipur,North,SMB,Partner,2024-03-12
CUST00551,Divya Chopra,Hyderabad,South,Enterprise,Referral,2024-03-20
CUST00552,Arjun Reddy,Bengaluru,South,Consumer,Email,2025-02-25
CUST00553,Divya Das,Pune,West,Consumer,Paid Search,2024-07-21
CUST00554,Vikram Shah,Bengaluru,South,Enterprise,Email,2024-08-06
CUST00555,Sanjay Menon,Chennai,South,Enterprise,Email,2025-11-09
CUST00556,Kavya Rao,Mumbai,West,Enterprise,Organic,2024-05-05
CUST00557,Kavya Iyer,Ahmedabad,West,Consumer,Referral,2023-05-26
CUST00558,Aarav Joshi,Coimbatore,South,SMB,Paid Search,2025-03-03
CUST00559,Divya Joshi,Jaipur,North,Enterprise,Partner,2023-12-20
CUST00560,Aditya Sharma,Ahmedabad,West,Enterprise,Organic,2023-01-29
CUST00561,Karthik Patel,Delhi,North,Consumer,Referral,2025-11-03
CUST00562,Shreya Kapoor,Delhi,North,SMB,Partner,2025-04-03
CUST00563,Nisha Shah,Bengaluru,South,Enterprise,Paid Search,2024-07-22
CUST00564,Sanjay Kumar,Bengaluru,South,Enterprise,Paid Search,2023-11-15
CUST00565,Priya Verma,Coimbatore,South,Enterprise,Partner,2023-05-16
CUST00566,Divya Singh,Delhi,North,Consumer,Paid Search,2023-06-26
CUST00567,Arjun Pillai,Kolkata,East,Enterprise,Email,2023-04-23
CUST00568,Rahul Iyer,Delhi,North,Consumer,Partner,2023-10-09
CUST00569,Rahul Naidu,Chennai,South,SMB,Email,2024-06-14
CUST00570,Ananya Reddy,Hyderabad,South,Enterprise,Social,2023-08-30
CUST00571,Priya Kapoor,Chennai,South,SMB,Email,2023-05-11
CUST00572,Aishwarya Kumar,Delhi,North,SMB,Referral,2025-11-12
CUST00573,Vivaan Naidu,Pune,West,Enterprise,Paid Search,2025-01-23
CUST00574,Naveen Iyer,Hyderabad,South,Enterprise,Partner,2023-08-25
CUST00575,Shreya Sharma,Mumbai,West,Consumer,Organic,2024-05-15
CUST00576,Pooja Joshi,Chennai,South,SMB,Paid Search,2024-01-02
CUST00577,Nisha Kapoor,Chennai,South,Consumer,Social,2024-05-23
CUST00578,Priya Gupta,Kolkata,East,Consumer,Email,2025-02-02
CUST00579,Shreya Patel,Bengaluru,South,Consumer,Paid Search,2023-04-05
CUST00580,Aditya Pillai,Kolkata,East,SMB,Social,2024-11-01
CUST00581,Nisha Pillai,Bengaluru,South,Consumer,Social,2024-02-15
CUST00582,Aishwarya Rao,Delhi,North,Enterprise,Email,2024-05-11
CUST00583,Ananya Bose,Ahmedabad,West,SMB,Paid Search,2024-05-17
CUST00584,Aarav Kapoor,Hyderabad,South,Consumer,Paid Search,2024-12-10
CUST00585,Priya Sharma,Chennai,South,Enterprise,Referral,2024-09-21
CUST00586,Karthik Mishra,Bengaluru,South,Consumer,Referral,2025-10-04
CUST00587,Rohan Gupta,Chennai,South,Consumer,Organic,2024-04-19
CUST00588,Divya Joshi,Coimbatore,South,SMB,Partner,2023-06-23
CUST00589,Arjun Mishra,Jaipur,North,Consumer,Partner,2025-03-18
CUST00590,Aishwarya Bose,Bengaluru,South,Consumer,Referral,2023-09-25
CUST00591,Sanjay Gupta,Mumbai,West,SMB,Referral,2024-10-30
CUST00592,Meera Gupta,Pune,West,Consumer,Organic,2024-02-20
CUST00593,Aishwarya Iyer,Hyderabad,South,Consumer,Organic,2023-12-03
CUST00594,Meera Das,Ahmedabad,West,SMB,Organic,2025-01-03
CUST00595,Meera Rao,Mumbai,West,SMB,Social,2023-09-03
CUST00596,Rahul Rao,Bengaluru,South,Enterprise,Partner,2023-03-24
CUST00597,Priya Reddy,Mumbai,West,Consumer,Partner,2024-05-23
CUST00598,Kavya Mishra,Pune,West,Consumer,Partner,2024-09-04
CUST00599,Rahul Sharma,Delhi,North,SMB,Referral,2024-05-26
CUST00600,Meera Iyer,Bengaluru,South,Consumer,Organic,2023-01-25
CUST00601,Vikram Reddy,Chennai,South,Consumer,Referral,2025-02-01
CUST00602,Aishwarya Bose,Bengaluru,South,SMB,Organic,2023-02-14
CUST00603,Karthik Pillai,Bengaluru,South,Consumer,Organic,2024-11-10
CUST00604,Vivaan Pillai,Bengaluru,South,Consumer,Paid Search,2025-06-06
CUST00605,Pooja Sharma,Kolkata,East,SMB,Partner,2025-05-23
CUST00606,Ananya Menon,Hyderabad,South,Consumer,Social,2024-07-27
CUST00607,Rohan Patel,Ahmedabad,West,Enterprise,Email,2024-05-18
CUST00608,Pooja Kapoor,Delhi,North,Enterprise,Referral,2023-05-05
CUST00609,Naveen Verma,Bengaluru,South,Consumer,Referral,2024-02-13
CUST00610,Vikram Shah,Coimbatore,South,Consumer,Referral,2025-01-05
CUST00611,Nisha Naidu,Ahmedabad,West,SMB,Email,2025-10-25
CUST00612,Kavya Gupta,Pune,West,Consumer,Organic,2024-10-15
CUST00613,Vikram Sharma,Jaipur,North,SMB,Organic,2025-08-24
CUST00614,Ananya Bose,Coimbatore,South,Consumer,Paid Search,2023-07-25
CUST00615,Vikram Gupta,Mumbai,West,Enterprise,Partner,2023-04-25
CUST00616,Aishwarya Verma,Mumbai,West,SMB,Paid Search,2023-12-27
CUST00617,Aishwarya Das,Mumbai,West,Enterprise,Partner,2025-01-04
CUST00618,Aarav Joshi,Jaipur,North,Enterprise,Email,2023-10-19
CUST00619,Karthik Naidu,Jaipur,North,Enterprise,Social,2023-12-26
CUST00620,Vivaan Kumar,Ahmedabad,West,Consumer,Paid Search,2024-03-24
CUST00621,Shreya Naidu,Chennai,South,Consumer,Social,2024-02-17
CUST00622,Priya Nair,Hyderabad,South,SMB,Organic,2023-02-14
CUST00623,Aishwarya Reddy,Hyderabad,South,Consumer,Email,2025-01-17
CUST00624,Ananya Verma,Bengaluru,South,Enterprise,Organic,2024-11-20
CUST00625,Priya Reddy,Delhi,North,Consumer,Partner,2025-06-13
CUST00626,Priya Nair,Ahmedabad,West,Enterprise,Email,2024-12-31
CUST00627,Aishwarya Nair,Mumbai,West,SMB,Social,2024-08-26
CUST00628,Rahul Sharma,Hyderabad,South,Enterprise,Email,2025-03-12
CUST00629,Vivaan Nair,Jaipur,North,Enterprise,Social,2024-03-28
CUST00630,Arjun Naidu,Jaipur,North,Consumer,Social,2023-06-09
CUST00631,Ananya Das,Mumbai,West,Consumer,Partner,2023-07-01
CUST00632,Meera Sharma,Pune,West,SMB,Paid Search,2024-05-26
CUST00633,Ananya Gupta,Bengaluru,South,Consumer,Partner,2023-01-03
CUST00634,Kavya Pillai,Chennai,South,Enterprise,Referral,2023-12-07
CUST00635,Pooja Verma,Kolkata,East,SMB,Email,2025-02-07
CUST00636,Pooja Bose,Bengaluru,South,Enterprise,Partner,2024-04-06
CUST00637,Meera Kumar,Hyderabad,South,Consumer,Social,2023-02-11
CUST00638,Naveen Iyer,Pune,West,Consumer,Social,2023-12-15
CUST00639,Rahul Kumar,Kolkata,East,Enterprise,Organic,2024-11-23
CUST00640,Sneha Naidu,Jaipur,North,Enterprise,Organic,2025-06-02
CUST00641,Sneha Kapoor,Hyderabad,South,Consumer,Organic,2023-07-27
CUST00642,Karthik Menon,Pune,West,SMB,Partner,2024-06-27
CUST00643,Sanjay Singh,Delhi,North,Consumer,Organic,2025-03-15
CUST00644,Nisha Naidu,Jaipur,North,Consumer,Organic,2025-01-08
CUST00645,Divya Kumar,Chennai,South,SMB,Partner,2025-09-10
CUST00646,Arjun Sharma,Mumbai,West,Consumer,Paid Search,2024-08-20
CUST00647,Pooja Iyer,Bengaluru,South,SMB,Referral,2025-08-22
CUST00648,Naveen Kumar,Ahmedabad,West,Enterprise,Email,2025-03-04
CUST00649,Ananya Verma,Hyderabad,South,SMB,Paid Search,2025-07-01
CUST00650,Naveen Pillai,Chennai,South,SMB,Social,2024-04-08
CUST00651,Aishwarya Patel,Delhi,North,Consumer,Partner,2023-07-18
CUST00652,Ananya Shah,Bengaluru,South,SMB,Email,2024-04-10
CUST00653,Vivaan Verma,Coimbatore,South,Enterprise,Referral,2025-08-30
CUST00654,Vikram Naidu,Jaipur,North,SMB,Organic,2025-03-19
CUST00655,Shreya Bose,Chennai,South,Enterprise,Email,2023-10-29
CUST00656,Meera Nair,Bengaluru,South,Consumer,Paid Search,2024-01-30
CUST00657,Vivaan Kapoor,Hyderabad,South,Consumer,Partner,2025-06-10
CUST00658,Rohan Chopra,Mumbai,West,SMB,Social,2023-05-18
CUST00659,Kavya Shah,Bengaluru,South,SMB,Email,2024-10-29
CUST00660,Shreya Pillai,Delhi,North,Consumer,Partner,2025-05-09
CUST00661,Divya Reddy,Bengaluru,South,Consumer,Email,2023-07-25
CUST00662,Aishwarya Iyer,Bengaluru,South,SMB,Email,2024-12-05
CUST00663,Naveen Verma,Kolkata,East,Enterprise,Referral,2025-08-26
CUST00664,Rahul Gupta,Chennai,South,SMB,Paid Search,2025-04-02
CUST00665,Kavya Das,Chennai,South,Enterprise,Paid Search,2023-04-11
CUST00666,Naveen Joshi,Ahmedabad,West,Consumer,Social,2024-09-12
CUST00667,Naveen Naidu,Delhi,North,Enterprise,Partner,2023-07-21
CUST00668,Rohan Rao,Mumbai,West,Enterprise,Referral,2024-10-19
CUST00669,Divya Chopra,Delhi,North,Enterprise,Organic,2024-01-20
CUST00670,Karthik Kapoor,Ahmedabad,West,Enterprise,Referral,2025-02-04
CUST00671,Shreya Nair,Chennai,South,Consumer,Social,2025-11-03
CUST00672,Rohan Mishra,Kolkata,East,Enterprise,Organic,2023-12-22
CUST00673,Karthik Patel,Mumbai,West,Consumer,Organic,2025-07-23
CUST00674,Ananya Menon,Chennai,South,SMB,Social,2025-08-08
CUST00675,Kavya Iyer,Coimbatore,South,Enterprise,Organic,2024-05-10
CUST00676,Pooja Chopra,Pune,West,SMB,Paid Search,2025-08-29
CUST00677,Nisha Joshi,Jaipur,North,SMB,Paid Search,2024-06-13
CUST00678,Sanjay Sharma,Bengaluru,South,SMB,Organic,2023-11-30
CUST00679,Karthik Singh,Jaipur,North,Enterprise,Paid Search,2024-02-28
CUST00680,Divya Mishra,Delhi,North,Consumer,Partner,2023-01-19
CUST00681,Rohan Nair,Ahmedabad,West,Enterprise,Organic,2024-04-03
CUST00682,Sneha Rao,Delhi,North,Enterprise,Partner,2024-07-17
CUST00683,Kavya Joshi,Kolkata,East,SMB,Social,2024-03-22
CUST00684,Sanjay Mishra,Ahmedabad,West,Enterprise,Referral,2023-07-29
CUST00685,Shreya Joshi,Chennai,South,Enterprise,Partner,2024-08-01
CUST00686,Arjun Naidu,Delhi,North,Consumer,Social,2024-07-20
CUST00687,Naveen Gupta,Pune,West,Enterprise,Partner,2024-09-03
CUST00688,Rohan Mishra,Mumbai,West,Consumer,Organic,2025-04-07
CUST00689,Rohan Sharma,Pune,West,Enterprise,Referral,2024-08-28
CUST00690,Divya Verma,Delhi,North,SMB,Partner,2023-03-14
CUST00691,Aishwarya Menon,Jaipur,North,SMB,Partner,2024-03-31
CUST00692,Pooja Joshi,Coimbatore,South,Enterprise,Social,2023-12-15
CUST00693,Rahul Rao,Coimbatore,South,Consumer,Referral,2023-09-20
CUST00694,Nisha Nair,Delhi,North,Enterprise,Social,2023-07-02
